"","state_code","school_code","people","year","state_name"
"4478",30,3,14254,2011,"new mexico"
"4479",30,4,10115,2011,"new mexico"
"4480",30,5,13691,2011,"new mexico"
"4481",30,6,16368,2011,"new mexico"
"4482",30,7,9917,2011,"new mexico"
"4483",30,8,13349,2011,"new mexico"
"4484",30,9,8788,2011,"new mexico"
"4485",30,10,12475,2011,"new mexico"
"4486",30,11,21612,2011,"new mexico"
"4487",30,12,21123,2011,"new mexico"
"4488",30,13,27393,2011,"new mexico"
"4489",30,14,22038,2011,"new mexico"
"4490",30,15,9610,2011,"new mexico"
"4491",30,16,190786,2011,"new mexico"
"4492",30,17,41522,2011,"new mexico"
"4493",30,18,58747,2011,"new mexico"
"4494",30,19,157701,2011,"new mexico"
"4495",30,20,56402,2011,"new mexico"
"4496",30,21,149714,2011,"new mexico"
"4497",30,22,41802,2011,"new mexico"
"4498",30,23,10444,2011,"new mexico"
"4499",30,24,7965,2011,"new mexico"
"4500",30,NA,32641,2011,"new mexico"
"4501",31,1,61278,2011,"new york"
"4502",31,2,28961,2011,"new york"
"4503",31,3,26659,2011,"new york"
"4504",31,4,23666,2011,"new york"
"4505",31,5,28286,2011,"new york"
"4506",31,6,28718,2011,"new york"
"4507",31,7,27735,2011,"new york"
"4508",31,8,24125,2011,"new york"
"4509",31,9,35686,2011,"new york"
"4510",31,10,31498,2011,"new york"
"4511",31,11,45508,2011,"new york"
"4512",31,12,39717,2011,"new york"
"4513",31,13,43984,2011,"new york"
"4514",31,14,47032,2011,"new york"
"4515",31,15,18796,2011,"new york"
"4516",31,16,346637,2011,"new york"
"4517",31,17,44922,2011,"new york"
"4518",31,18,113933,2011,"new york"
"4519",31,19,261714,2011,"new york"
"4520",31,20,130783,2011,"new york"
"4521",31,21,250400,2011,"new york"
"4522",31,22,71096,2011,"new york"
"4523",31,23,17672,2011,"new york"
"4524",31,24,15093,2011,"new york"
"4525",31,NA,78742,2011,"new york"
"4526",32,1,116477,2011,"north carolina"
"4527",32,2,32062,2011,"north carolina"
"4528",32,3,36711,2011,"north carolina"
"4529",32,4,37084,2011,"north carolina"
"4530",32,5,46749,2011,"north carolina"
"4531",32,6,46305,2011,"north carolina"
"4532",32,7,41687,2011,"north carolina"
"4533",32,8,41787,2011,"north carolina"
"4534",32,9,72030,2011,"north carolina"
"4535",32,10,42225,2011,"north carolina"
"4536",32,11,56993,2011,"north carolina"
"4537",32,12,77368,2011,"north carolina"
"4538",32,13,78390,2011,"north carolina"
"4539",32,14,107146,2011,"north carolina"
"4540",32,15,57435,2011,"north carolina"
"4541",32,16,534271,2011,"north carolina"
"4542",32,17,84623,2011,"north carolina"
"4543",32,18,150846,2011,"north carolina"
"4544",32,19,394765,2011,"north carolina"
"4545",32,20,140539,2011,"north carolina"
"4546",32,21,280965,2011,"north carolina"
"4547",32,22,92011,2011,"north carolina"
"4548",32,23,30101,2011,"north carolina"
"4549",32,24,14864,2011,"north carolina"
"4550",32,NA,109888,2011,"north carolina"
"4551",33,1,30137,2011,"north dakota"
"4552",33,2,17663,2011,"north dakota"
"4553",33,3,15935,2011,"north dakota"
"4554",33,4,17854,2011,"north dakota"
"4555",33,5,16821,2011,"north dakota"
"4556",33,6,16435,2011,"north dakota"
"4557",33,7,13436,2011,"north dakota"
"4558",33,8,17880,2011,"north dakota"
"4559",33,9,18524,2011,"north dakota"
"4560",33,10,19610,2011,"north dakota"
"4561",33,11,31655,2011,"north dakota"
"4562",33,12,30808,2011,"north dakota"
"4563",33,13,34805,2011,"north dakota"
"4564",33,14,32651,2011,"north dakota"
"4565",33,15,13369,2011,"north dakota"
"4566",33,16,266288,2011,"north dakota"
"4567",33,17,40064,2011,"north dakota"
"4568",33,18,66023,2011,"north dakota"
"4569",33,19,164814,2011,"north dakota"
"4570",33,20,94224,2011,"north dakota"
"4571",33,21,199826,2011,"north dakota"
"4572",33,22,88325,2011,"north dakota"
"4573",33,23,16162,2011,"north dakota"
"4574",33,24,14764,2011,"north dakota"
"4575",33,NA,40121,2011,"north dakota"
"4576",34,1,279566,2011,"ohio"
"4577",34,2,159485,2011,"ohio"
"4578",34,3,110598,2011,"ohio"
"4579",34,4,115233,2011,"ohio"
"4580",34,5,128372,2011,"ohio"
"4581",34,6,129030,2011,"ohio"
"4582",34,7,132047,2011,"ohio"
"4583",34,8,146094,2011,"ohio"
"4584",34,9,189325,2011,"ohio"
"4585",34,10,147412,2011,"ohio"
"4586",34,11,207525,2011,"ohio"
"4587",34,12,195128,2011,"ohio"
"4588",34,13,227008,2011,"ohio"
"4589",34,14,268446,2011,"ohio"
"4590",34,15,110936,2011,"ohio"
"4591",34,16,1829225,2011,"ohio"
"4592",34,17,163680,2011,"ohio"
"4593",34,18,369496,2011,"ohio"
"4594",34,19,967105,2011,"ohio"
"4595",34,20,413971,2011,"ohio"
"4596",34,21,1408376,2011,"ohio"
"4597",34,22,582658,2011,"ohio"
"4598",34,23,139869,2011,"ohio"
"4599",34,24,90627,2011,"ohio"
"4600",34,NA,309943,2011,"ohio"
"4601",35,1,83987,2011,"oklahoma"
"4602",35,2,30864,2011,"oklahoma"
"4603",35,3,28487,2011,"oklahoma"
"4604",35,4,25582,2011,"oklahoma"
"4605",35,5,29259,2011,"oklahoma"
"4606",35,6,37468,2011,"oklahoma"
"4607",35,7,36144,2011,"oklahoma"
"4608",35,8,41243,2011,"oklahoma"
"4609",35,9,54655,2011,"oklahoma"
"4610",35,10,38511,2011,"oklahoma"
"4611",35,11,51056,2011,"oklahoma"
"4612",35,12,59789,2011,"oklahoma"
"4613",35,13,73169,2011,"oklahoma"
"4614",35,14,80558,2011,"oklahoma"
"4615",35,15,32096,2011,"oklahoma"
"4616",35,16,355838,2011,"oklahoma"
"4617",35,17,61573,2011,"oklahoma"
"4618",35,18,105589,2011,"oklahoma"
"4619",35,19,309525,2011,"oklahoma"
"4620",35,20,104015,2011,"oklahoma"
"4621",35,21,204068,2011,"oklahoma"
"4622",35,22,103712,2011,"oklahoma"
"4623",35,23,22660,2011,"oklahoma"
"4624",35,24,26110,2011,"oklahoma"
"4625",35,NA,86266,2011,"oklahoma"
"4626",36,1,649075,2011,"oregon"
"4627",36,2,275058,2011,"oregon"
"4628",36,3,253798,2011,"oregon"
"4629",36,4,238529,2011,"oregon"
"4630",36,5,264642,2011,"oregon"
"4631",36,6,282888,2011,"oregon"
"4632",36,7,274611,2011,"oregon"
"4633",36,8,321975,2011,"oregon"
"4634",36,9,431570,2011,"oregon"
"4635",36,10,318838,2011,"oregon"
"4636",36,11,485085,2011,"oregon"
"4637",36,12,489004,2011,"oregon"
"4638",36,13,556766,2011,"oregon"
"4639",36,14,640371,2011,"oregon"
"4640",36,15,327603,2011,"oregon"
"4641",36,16,3587673,2011,"oregon"
"4642",36,17,562073,2011,"oregon"
"4643",36,18,785046,2011,"oregon"
"4644",36,19,2176390,2011,"oregon"
"4645",36,20,1204192,2011,"oregon"
"4646",36,21,2735500,2011,"oregon"
"4647",36,22,1376938,2011,"oregon"
"4648",36,23,357644,2011,"oregon"
"4649",36,24,181945,2011,"oregon"
"4650",36,NA,687983,2011,"oregon"
"4651",37,1,350103,2011,"pennsylvania"
"4652",37,2,151767,2011,"pennsylvania"
"4653",37,3,131655,2011,"pennsylvania"
"4654",37,4,123817,2011,"pennsylvania"
"4655",37,5,133650,2011,"pennsylvania"
"4656",37,6,150104,2011,"pennsylvania"
"4657",37,7,148137,2011,"pennsylvania"
"4658",37,8,170331,2011,"pennsylvania"
"4659",37,9,202260,2011,"pennsylvania"
"4660",37,10,178723,2011,"pennsylvania"
"4661",37,11,232432,2011,"pennsylvania"
"4662",37,12,293444,2011,"pennsylvania"
"4663",37,13,341097,2011,"pennsylvania"
"4664",37,14,331825,2011,"pennsylvania"
"4665",37,15,103722,2011,"pennsylvania"
"4666",37,16,1744517,2011,"pennsylvania"
"4667",37,17,303787,2011,"pennsylvania"
"4668",37,18,523928,2011,"pennsylvania"
"4669",37,19,1288303,2011,"pennsylvania"
"4670",37,20,596665,2011,"pennsylvania"
"4671",37,21,1205064,2011,"pennsylvania"
"4672",37,22,410005,2011,"pennsylvania"
"4673",37,23,96113,2011,"pennsylvania"
"4674",37,24,76286,2011,"pennsylvania"
"4675",37,NA,368666,2011,"pennsylvania"
"4676",38,1,18724,2011,"rhode island"
"4677",38,2,10954,2011,"rhode island"
"4678",38,3,9090,2011,"rhode island"
"4679",38,4,10914,2011,"rhode island"
"4680",38,5,8338,2011,"rhode island"
"4681",38,6,8315,2011,"rhode island"
"4682",38,7,8545,2011,"rhode island"
"4683",38,8,6605,2011,"rhode island"
"4684",38,9,7238,2011,"rhode island"
"4685",38,10,8745,2011,"rhode island"
"4686",38,11,22578,2011,"rhode island"
"4687",38,12,12503,2011,"rhode island"
"4688",38,13,17941,2011,"rhode island"
"4689",38,14,14562,2011,"rhode island"
"4690",38,15,5107,2011,"rhode island"
"4691",38,16,130221,2011,"rhode island"
"4692",38,17,18645,2011,"rhode island"
"4693",38,18,38129,2011,"rhode island"
"4694",38,19,107507,2011,"rhode island"
"4695",38,20,68863,2011,"rhode island"
"4696",38,21,92889,2011,"rhode island"
"4697",38,22,18296,2011,"rhode island"
"4698",38,23,6294,2011,"rhode island"
"4699",38,24,4248,2011,"rhode island"
"4700",38,NA,28681,2011,"rhode island"
"4701",39,1,384175,2011,"south carolina"
"4702",39,2,178199,2011,"south carolina"
"4703",39,3,156569,2011,"south carolina"
"4704",39,4,152696,2011,"south carolina"
"4705",39,5,153161,2011,"south carolina"
"4706",39,6,152081,2011,"south carolina"
"4707",39,7,155559,2011,"south carolina"
"4708",39,8,163652,2011,"south carolina"
"4709",39,9,181190,2011,"south carolina"
"4710",39,10,180151,2011,"south carolina"
"4711",39,11,292772,2011,"south carolina"
"4712",39,12,273115,2011,"south carolina"
"4713",39,13,351601,2011,"south carolina"
"4714",39,14,414775,2011,"south carolina"
"4715",39,15,155163,2011,"south carolina"
"4716",39,16,2730680,2011,"south carolina"
"4717",39,17,315474,2011,"south carolina"
"4718",39,18,655706,2011,"south carolina"
"4719",39,19,1438074,2011,"south carolina"
"4720",39,20,639958,2011,"south carolina"
"4721",39,21,1296088,2011,"south carolina"
"4722",39,22,521294,2011,"south carolina"
"4723",39,23,122206,2011,"south carolina"
"4724",39,24,75359,2011,"south carolina"
"4725",39,NA,405253,2011,"south carolina"
"4726",40,1,134793,2011,"south dakota"
"4727",40,2,62553,2011,"south dakota"
"4728",40,3,57722,2011,"south dakota"
"4729",40,4,54140,2011,"south dakota"
"4730",40,5,57000,2011,"south dakota"
"4731",40,6,54573,2011,"south dakota"
"4732",40,7,64172,2011,"south dakota"
"4733",40,8,56250,2011,"south dakota"
"4734",40,9,76103,2011,"south dakota"
"4735",40,10,70160,2011,"south dakota"
"4736",40,11,90668,2011,"south dakota"
"4737",40,12,101844,2011,"south dakota"
"4738",40,13,121549,2011,"south dakota"
"4739",40,14,144477,2011,"south dakota"
"4740",40,15,41859,2011,"south dakota"
"4741",40,16,767804,2011,"south dakota"
"4742",40,17,130338,2011,"south dakota"
"4743",40,18,221126,2011,"south dakota"
"4744",40,19,511200,2011,"south dakota"
"4745",40,20,204389,2011,"south dakota"
"4746",40,21,418923,2011,"south dakota"
"4747",40,22,138337,2011,"south dakota"
"4748",40,23,31417,2011,"south dakota"
"4749",40,24,23392,2011,"south dakota"
"4750",40,NA,156719,2011,"south dakota"
"4751",41,1,128164,2011,"tennessee"
"4752",41,2,51147,2011,"tennessee"
"4753",41,3,54086,2011,"tennessee"
"4754",41,4,48046,2011,"tennessee"
"4755",41,5,49148,2011,"tennessee"
"4756",41,6,53638,2011,"tennessee"
"4757",41,7,57873,2011,"tennessee"
"4758",41,8,56469,2011,"tennessee"
"4759",41,9,74638,2011,"tennessee"
"4760",41,10,55697,2011,"tennessee"
"4761",41,11,77152,2011,"tennessee"
"4762",41,12,77898,2011,"tennessee"
"4763",41,13,105191,2011,"tennessee"
"4764",41,14,112058,2011,"tennessee"
"4765",41,15,55969,2011,"tennessee"
"4766",41,16,638367,2011,"tennessee"
"4767",41,17,139295,2011,"tennessee"
"4768",41,18,267567,2011,"tennessee"
"4769",41,19,602881,2011,"tennessee"
"4770",41,20,226883,2011,"tennessee"
"4771",41,21,511266,2011,"tennessee"
"4772",41,22,200878,2011,"tennessee"
"4773",41,23,53503,2011,"tennessee"
"4774",41,24,35657,2011,"tennessee"
"4775",41,NA,138388,2011,"tennessee"
"4776",42,1,385373,2011,"texas"
"4777",42,2,178629,2011,"texas"
"4778",42,3,148138,2011,"texas"
"4779",42,4,155088,2011,"texas"
"4780",42,5,156987,2011,"texas"
"4781",42,6,158032,2011,"texas"
"4782",42,7,163415,2011,"texas"
"4783",42,8,170314,2011,"texas"
"4784",42,9,191569,2011,"texas"
"4785",42,10,194645,2011,"texas"
"4786",42,11,312528,2011,"texas"
"4787",42,12,293395,2011,"texas"
"4788",42,13,388806,2011,"texas"
"4789",42,14,421164,2011,"texas"
"4790",42,15,155589,2011,"texas"
"4791",42,16,3280863,2011,"texas"
"4792",42,17,372099,2011,"texas"
"4793",42,18,617448,2011,"texas"
"4794",42,19,1360318,2011,"texas"
"4795",42,20,711391,2011,"texas"
"4796",42,21,1570058,2011,"texas"
"4797",42,22,671292,2011,"texas"
"4798",42,23,158172,2011,"texas"
"4799",42,24,106000,2011,"texas"
"4800",42,NA,421573,2011,"texas"
"4801",44,1,36595,2011,"vermont"
"4802",44,2,11928,2011,"vermont"
"4803",44,3,12987,2011,"vermont"
"4804",44,4,14888,2011,"vermont"
"4805",44,5,11788,2011,"vermont"
"4806",44,6,15036,2011,"vermont"
"4807",44,7,16578,2011,"vermont"
"4808",44,8,12631,2011,"vermont"
"4809",44,9,18226,2011,"vermont"
"4810",44,10,19502,2011,"vermont"
"4811",44,11,26736,2011,"vermont"
"4812",44,12,28980,2011,"vermont"
"4813",44,13,34972,2011,"vermont"
"4814",44,14,34982,2011,"vermont"
"4815",44,15,12649,2011,"vermont"
"4816",44,16,189043,2011,"vermont"
"4817",44,17,34335,2011,"vermont"
"4818",44,18,46572,2011,"vermont"
"4819",44,19,140487,2011,"vermont"
"4820",44,20,63801,2011,"vermont"
"4821",44,21,147981,2011,"vermont"
"4822",44,22,65573,2011,"vermont"
"4823",44,23,14727,2011,"vermont"
"4824",44,24,7358,2011,"vermont"
"4825",44,NA,32947,2011,"vermont"
"4826",45,1,173067,2011,"virginia"
"4827",45,2,68471,2011,"virginia"
"4828",45,3,68892,2011,"virginia"
"4829",45,4,64969,2011,"virginia"
"4830",45,5,64503,2011,"virginia"
"4831",45,6,64287,2011,"virginia"
"4832",45,7,66805,2011,"virginia"
"4833",45,8,76701,2011,"virginia"
"4834",45,9,94570,2011,"virginia"
"4835",45,10,83568,2011,"virginia"
"4836",45,11,111760,2011,"virginia"
"4837",45,12,133927,2011,"virginia"
"4838",45,13,169157,2011,"virginia"
"4839",45,14,176088,2011,"virginia"
"4840",45,15,67125,2011,"virginia"
"4841",45,16,964727,2011,"virginia"
"4842",45,17,148477,2011,"virginia"
"4843",45,18,233565,2011,"virginia"
"4844",45,19,617133,2011,"virginia"
"4845",45,20,287138,2011,"virginia"
"4846",45,21,520142,2011,"virginia"
"4847",45,22,183804,2011,"virginia"
"4848",45,23,42981,2011,"virginia"
"4849",45,24,27599,2011,"virginia"
"4850",45,NA,169774,2011,"virginia"
"4851",46,1,29794,2011,"washington"
"4852",46,2,13128,2011,"washington"
"4853",46,3,13895,2011,"washington"
"4854",46,4,11277,2011,"washington"
"4855",46,5,11972,2011,"washington"
"4856",46,6,11870,2011,"washington"
"4857",46,7,11070,2011,"washington"
"4858",46,8,11216,2011,"washington"
"4859",46,9,12398,2011,"washington"
"4860",46,10,12934,2011,"washington"
"4861",46,11,27158,2011,"washington"
"4862",46,12,15638,2011,"washington"
"4863",46,13,23275,2011,"washington"
"4864",46,14,21182,2011,"washington"
"4865",46,15,8596,2011,"washington"
"4866",46,16,160865,2011,"washington"
"4867",46,17,31791,2011,"washington"
"4868",46,18,45033,2011,"washington"
"4869",46,19,118239,2011,"washington"
"4870",46,20,57359,2011,"washington"
"4871",46,21,100248,2011,"washington"
"4872",46,22,30562,2011,"washington"
"4873",46,23,5157,2011,"washington"
"4874",46,24,6592,2011,"washington"
"4875",46,NA,32833,2011,"washington"
"4876",47,1,241042,2011,"west virginia"
"4877",47,2,78328,2011,"west virginia"
"4878",47,3,89249,2011,"west virginia"
"4879",47,4,83758,2011,"west virginia"
"4880",47,5,87639,2011,"west virginia"
"4881",47,6,96066,2011,"west virginia"
"4882",47,7,102075,2011,"west virginia"
"4883",47,8,98756,2011,"west virginia"
"4884",47,9,132106,2011,"west virginia"
"4885",47,10,113067,2011,"west virginia"
"4886",47,11,185309,2011,"west virginia"
"4887",47,12,172648,2011,"west virginia"
"4888",47,13,207343,2011,"west virginia"
"4889",47,14,241542,2011,"west virginia"
"4890",47,15,89798,2011,"west virginia"
"4891",47,16,1381188,2011,"west virginia"
"4892",47,17,290603,2011,"west virginia"
"4893",47,18,322708,2011,"west virginia"
"4894",47,19,820152,2011,"west virginia"
"4895",47,20,278592,2011,"west virginia"
"4896",47,21,702083,2011,"west virginia"
"4897",47,22,245494,2011,"west virginia"
"4898",47,23,67837,2011,"west virginia"
"4899",47,24,48883,2011,"west virginia"
"4900",47,NA,227087,2011,"west virginia"
"4901",48,1,1166445,2011,"wisconsin"
"4902",48,2,443517,2011,"wisconsin"
"4903",48,3,441395,2011,"wisconsin"
"4904",48,4,412695,2011,"wisconsin"
"4905",48,5,472798,2011,"wisconsin"
"4906",48,6,502702,2011,"wisconsin"
"4907",48,7,484273,2011,"wisconsin"
"4908",48,8,505269,2011,"wisconsin"
"4909",48,9,846596,2011,"wisconsin"
"4910",48,10,527619,2011,"wisconsin"
"4911",48,11,656956,2011,"wisconsin"
"4912",48,12,923384,2011,"wisconsin"
"4913",48,13,780363,2011,"wisconsin"
"4914",48,14,862127,2011,"wisconsin"
"4915",48,15,322812,2011,"wisconsin"
"4916",48,16,4103701,2011,"wisconsin"
"4917",48,17,803396,2011,"wisconsin"
"4918",48,18,1252409,2011,"wisconsin"
"4919",48,19,3435247,2011,"wisconsin"
"4920",48,20,1160333,2011,"wisconsin"
"4921",48,21,3025617,2011,"wisconsin"
"4922",48,22,1012231,2011,"wisconsin"
"4923",48,23,243622,2011,"wisconsin"
"4924",48,24,163169,2011,"wisconsin"
"4925",48,NA,1126005,2011,"wisconsin"
"4926",49,1,118997,2011,"wyoming"
"4927",49,2,56254,2011,"wyoming"
"4928",49,3,50557,2011,"wyoming"
"4929",49,4,52626,2011,"wyoming"
"4930",49,5,51784,2011,"wyoming"
"4931",49,6,52183,2011,"wyoming"
"4932",49,7,50602,2011,"wyoming"
"4933",49,8,53370,2011,"wyoming"
"4934",49,9,60951,2011,"wyoming"
"4935",49,10,53193,2011,"wyoming"
"4936",49,11,55195,2011,"wyoming"
"4937",49,12,56239,2011,"wyoming"
"4938",49,13,67002,2011,"wyoming"
"4939",49,14,95078,2011,"wyoming"
"4940",49,15,35732,2011,"wyoming"
"4941",49,16,427801,2011,"wyoming"
"4942",49,17,54190,2011,"wyoming"
"4943",49,18,170888,2011,"wyoming"
"4944",49,19,423157,2011,"wyoming"
"4945",49,20,177354,2011,"wyoming"
"4946",49,21,342639,2011,"wyoming"
"4947",49,22,108393,2011,"wyoming"
"4948",49,23,25912,2011,"wyoming"
"4949",49,24,21051,2011,"wyoming"
"4950",49,NA,156074,2011,"wyoming"
"4951",50,1,14375,2011,NA
"4952",50,2,9905,2011,NA
"4953",50,3,5541,2011,NA
"4954",50,4,5331,2011,NA
"4955",50,5,8352,2011,NA
"4956",50,6,7446,2011,NA
"4957",50,7,6575,2011,NA
"4958",50,8,6769,2011,NA
"4959",50,9,8973,2011,NA
"4960",50,10,9569,2011,NA
"4961",50,11,14668,2011,NA
"4962",50,12,13293,2011,NA
"4963",50,13,15143,2011,NA
"4964",50,14,13807,2011,NA
"4965",50,15,8479,2011,NA
"4966",50,16,131520,2011,NA
"4967",50,17,15919,2011,NA
"4968",50,18,33005,2011,NA
"4969",50,19,73039,2011,NA
"4970",50,20,37765,2011,NA
"4971",50,21,104730,2011,NA
"4972",50,22,46475,2011,NA
"4973",50,23,9261,2011,NA
"4974",50,24,8140,2011,NA
"4975",50,NA,18351,2011,NA
"4976",51,1,256622,2011,NA
"4977",51,2,130762,2011,NA
"4978",51,3,112040,2011,NA
"4979",51,4,105095,2011,NA
"4980",51,5,102609,2011,NA
"4981",51,6,117071,2011,NA
"4982",51,7,112607,2011,NA
"4983",51,8,123138,2011,NA
"4984",51,9,153501,2011,NA
"4985",51,10,142472,2011,NA
"4986",51,11,191766,2011,NA
"4987",51,12,187888,2011,NA
"4988",51,13,233304,2011,NA
"4989",51,14,245658,2011,NA
"4990",51,15,94386,2011,NA
"4991",51,16,1379640,2011,NA
"4992",51,17,242631,2011,NA
"4993",51,18,416672,2011,NA
"4994",51,19,1023992,2011,NA
"4995",51,20,409944,2011,NA
"4996",51,21,1207690,2011,NA
"4997",51,22,587836,2011,NA
"4998",51,23,136579,2011,NA
"4999",51,24,83699,2011,NA
"5000",51,NA,299002,2011,NA
"5001",53,1,240274,2011,NA
"5002",53,2,98809,2011,NA
"5003",53,3,90439,2011,NA
"5004",53,4,91714,2011,NA
"5005",53,5,89655,2011,NA
"5006",53,6,96240,2011,NA
"5007",53,7,99878,2011,NA
"5008",53,8,104870,2011,NA
"5009",53,9,135055,2011,NA
"5010",53,10,97268,2011,NA
"5011",53,11,143841,2011,NA
"5012",53,12,148315,2011,NA
"5013",53,13,153574,2011,NA
"5014",53,14,190948,2011,NA
"5015",53,15,100183,2011,NA
"5016",53,16,1077832,2011,NA
"5017",53,17,208166,2011,NA
"5018",53,18,437432,2011,NA
"5019",53,19,963432,2011,NA
"5020",53,20,487318,2011,NA
"5021",53,21,978391,2011,NA
"5022",53,22,380769,2011,NA
"5023",53,23,96504,2011,NA
"5024",53,24,60079,2011,NA
"5025",53,NA,259052,2011,NA
"5026",54,1,57375,2011,NA
"5027",54,2,23294,2011,NA
"5028",54,3,23736,2011,NA
"5029",54,4,22019,2011,NA
"5030",54,5,20161,2011,NA
"5031",54,6,23756,2011,NA
"5032",54,7,23455,2011,NA
"5033",54,8,22196,2011,NA
"5034",54,9,33187,2011,NA
"5035",54,10,39094,2011,NA
"5036",54,11,61013,2011,NA
"5037",54,12,57797,2011,NA
"5038",54,13,70864,2011,NA
"5039",54,14,66570,2011,NA
"5040",54,15,17833,2011,NA
"5041",54,16,494892,2011,NA
"5042",54,17,94657,2011,NA
"5043",54,18,90819,2011,NA
"5044",54,19,206842,2011,NA
"5045",54,20,90132,2011,NA
"5046",54,21,166283,2011,NA
"5047",54,22,63647,2011,NA
"5048",54,23,16603,2011,NA
"5049",54,24,9873,2011,NA
"5050",54,NA,59266,2011,NA
"5051",55,1,188752,2011,NA
"5052",55,2,80281,2011,NA
"5053",55,3,82316,2011,NA
"5054",55,4,75823,2011,NA
"5055",55,5,76877,2011,NA
"5056",55,6,77316,2011,NA
"5057",55,7,83716,2011,NA
"5058",55,8,77001,2011,NA
"5059",55,9,93324,2011,NA
"5060",55,10,82342,2011,NA
"5061",55,11,147033,2011,NA
"5062",55,12,110080,2011,NA
"5063",55,13,139187,2011,NA
"5064",55,14,174275,2011,NA
"5065",55,15,74881,2011,NA
"5066",55,16,1309363,2011,NA
"5067",55,17,145516,2011,NA
"5068",55,18,322083,2011,NA
"5069",55,19,722215,2011,NA
"5070",55,20,387222,2011,NA
"5071",55,21,711987,2011,NA
"5072",55,22,260597,2011,NA
"5073",55,23,58727,2011,NA
"5074",55,24,35547,2011,NA
"5075",55,NA,195306,2011,NA
"5076",56,1,19234,2011,NA
"5077",56,2,9298,2011,NA
